id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
579720082387092616,Beautiful 2bed-2bath apt in Fenway near hospitals,158837906,Hashouki,,Fenway,42.34828,-71.10064,Entire home/apt,499,30,2,2022-06-09,0.41,82,334,2,STR-008233
579769776783219613,Charming rooms ---  hotel near T,162885740,Hong,,Allston,42.39243,-71.12649,Private room,161,1,6,2022-09-08,1.57,10,5,6,
580336513335041407,"Downtown 1BR w/ Gym & W/D, nr S. Station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,235,32,0,,,477,317,0,
580339548657084895,"Downtown 1BR w/ Gym & W/D, nr S. Station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,338,32,0,,,477,140,0,
580339876979371264,"Downtown 1BR w/ Gym & W/D, nr S. Station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,272,32,0,,,477,0,0,
580340188480812217,"Downtown 1BR w/ Gym & W/D, nr S. Station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,416,32,0,,,477,102,0,
580342069798808551,"Downtown 1BR w/ Gym & W/D, nr S. Station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,332,32,0,,,477,167,0,
580355260104188565,Modern With Amazing View in Historic Boston W End,158837906,Hashouki,,Downtown,42.36633,-71.06257,Entire home/apt,499,7,3,2022-07-09,0.83,82,312,3,STR-017835
580442259470637184,✨ Guest Room with Queen Bed  at Boston Downtown,413242892,Boston,,Downtown,42.34995,-71.06404,Entire home/apt,423,1,35,2022-08-27,5.83,2,98,35,Exempt: This listing is a hotel or motel
580524519215857438,"Renovated,2 bed,2bath,in unit lau, cen air,pets ok",31340713,Kama,,Roxbury,42.3359,-71.08428,Entire home/apt,233,29,1,2022-09-03,1,50,365,1,
581124096290751356,Affordable beacon hill 2 bed rooms in boston,373675137,Liya,,Beacon Hill,42.36013,-71.07096,Entire home/apt,120,29,1,2022-06-07,0.30,76,266,1,
581151517001058166,Lovely 2BR apt. w/ parking. 10 mins to Downtown!,116464490,Rachel,,Dorchester,42.30843,-71.06155,Entire home/apt,203,2,24,2022-09-14,5.81,1,80,24,STR-476405
581203675672727339,Modern 2 Bed 2 Bath Spacious Apartment!,108724738,Diogo,,Roxbury,42.32498,-71.07288,Entire home/apt,244,2,36,2022-09-11,6.03,2,322,36,STR-468380
581845796863943366,Private Bedroom Allston-Brighton Clean & Safe,190891355,Abdurrahman,,Allston,42.35927,-71.13055,Private room,69,1,5,2022-08-26,3.75,4,0,5,Str-416682
582003866159613526,Lovely 3 Bed/1Ba apt close to airport and Boston,101146122,Niraj,,East Boston,42.39114,-71.02845,Entire home/apt,244,1,22,2022-09-11,4.26,1,33,22,
582493249514517431,New Studio in heart of Seaport w/ amenities,20857768,Compass,,South Boston Waterfront,42.35071,-71.04378,Entire home/apt,400,29,1,2022-04-19,0.20,11,88,1,Exempt: This listing is a unit used for furnished institutional or business stays
582593252621405701,Thatch Quarters™ | Pvt. Room in Southie | 102 DOT,814298,Thatch,,South Boston,42.33623,-71.04599,Private room,120,1,8,2022-06-29,1.45,113,96,8,Exempt: This listing is a hotel or motel
582613302102919663,Luxury 2 BD/2 BR Penthouse w/ private roof deck,10647949,Tom,,East Boston,42.37905,-71.03099,Entire home/apt,199,29,0,,,1,362,0,
583153071300551820,"Allston 2BR w/ W/D, nr Boston University",107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,227,32,0,,,477,269,0,
583155579231125842,"E. Cambridge 1BR w/ Gym & W/D, nr Lechmere Station",107434423,Blueground,,Charlestown,42.373028,-71.0785923,Entire home/apt,208,32,0,,,477,317,0,""
583156362299641853,"Central Sq 1BR w/ Gym, W/D & Roof, nr T",107434423,Blueground,,Fenway,42.36375950000001,-71.10030499999999,Entire home/apt,229,32,0,,,477,284,0,""
583156733454046495,Central Sq 1BR w/ W/D nr Central Sq T,107434423,Blueground,,Allston,42.36475,-71.09994,Entire home/apt,220,32,0,,,477,347,0,""
583160151687130916,Wonderful Back Bay 1br/1ba | Short walk to Fenway!,275849638,Steven,,Fenway,42.35093,-71.09355,Entire home/apt,285,1,37,2022-09-01,6.07,39,232,37,STR-476578
583239601123188619,Cozy Back Bay Studio | Close to Fenway!,275849638,Steven,,Fenway,42.34939,-71.09318,Entire home/apt,297,1,3,2022-05-25,0.76,39,133,3,STR-476579
583390764682581251,Thatch Quarters™ | Pvt. Room in Southie | 103 DOT,814298,Thatch,,South Boston,42.33654,-71.04408,Private room,120,1,16,2022-09-05,2.68,113,91,16,Exempt: This listing is a hotel or motel
583490014198341479,Thatch Quarters™ | Pvt. Room in Southie | 104 DOT,814298,Thatch,,South Boston,42.33683,-71.04604,Private room,120,1,9,2022-07-01,1.53,113,92,9,Exempt: This listing is a hotel or motel
583925819909710745,NEW! Charming Apartment in the Heart of Cambridge!,122377513,Evolve,,Allston,42.36688,-71.11418,Entire home/apt,137,30,0,,,6,318,0,C0984769728
584071397651925302,Prentiss House by Thatch | King Room #2,814298,Thatch,,Allston,42.38326,-71.1196,Private room,235,1,14,2022-08-29,3.16,113,91,14,
584121613432884934,Thatch Quarters™ | Pvt. Room in Southie | 202 DOT,814298,Thatch,,South Boston,42.33668,-71.04592,Private room,120,1,9,2022-07-31,1.53,113,88,9,Exempt: This listing is a hotel or motel
584134090423125812,Thatch Quarters™ | Pvt. Room in Southie | 201 DOT,814298,Thatch,,South Boston,42.33465,-71.04447,Private room,120,1,10,2022-07-13,1.90,113,89,10,Exempt: This listing is a hotel or motel
584157763155247644,Thatch Quarters™ | Pvt. Room in Southie | 203 DOT,814298,Thatch,,South Boston,42.33476,-71.04544,Private room,120,1,7,2022-09-05,1.83,113,96,7,Exempt: This listing is a hotel or motel
584190883522728049,Thatch Quarters™ | Pvt. Bunk Room in Southie | 204,814298,Thatch,,South Boston,42.33651,-71.04555,Private room,120,2,9,2022-07-31,1.78,113,81,9,Exempt: This listing is a hotel or motel
584570234975161924,Wonderful 2 bed 2 bath unit in Assembly row plaza,158837906,Hashouki,,Charlestown,42.39346,-71.07712,Entire home/apt,284,7,2,2022-08-07,0.48,82,348,2,
584627499543655807,Lovely 3 bedroom Unit Free Park Close to T & BOS,388872888,Yuping,,Charlestown,42.3879,-71.08248,Entire home/apt,325,3,0,,,8,314,0,
584645510417112752,Elegant Tudor Home 5 min Drive from US Golf,69235645,Gaelle,,Brighton,42.33245,-71.14869,Entire home/apt,6000,7,0,,,1,318,0,
584760167879327211,Fenway Park Vintage Brownstone B&B (2C),411294872,Lihua,,Fenway,42.34945,-71.09717,Private room,195,1,46,2022-09-04,7.98,7,254,46,STR-446547
584771737540454016,Thatch Quarters™ | Pvt. Room in Southie | 301 DOT,814298,Thatch,,South Boston,42.33638,-71.04594,Private room,120,1,21,2022-07-31,3.58,113,84,21,Exempt: This listing is a hotel or motel
584814729815184984,Thatch Quarters™ | Pvt. Room in Southie | 302 DOT,814298,Thatch,,South Boston,42.33462,-71.04459,Private room,120,1,11,2022-07-14,1.88,113,96,11,Exempt: This listing is a hotel or motel
584818002913089374,"New construction,2 bed,2 bath, in unit laundry",266312920,STARS Of,,Roxbury,42.33585,-71.08591,Entire home/apt,256,30,0,,,52,365,0,
584823910467802819,Central 2 Bed in North End,130680380,Jodie,,North End,42.36516,-71.05531,Entire home/apt,100,10,1,2022-07-07,0.42,7,183,1,STR-476426
584864243418353113,Thatch Quarters™ | Pvt. Room in Southie | 303 DOT,814298,Thatch,,South Boston,42.33512,-71.04409,Private room,120,1,7,2022-07-24,1.43,113,89,7,Exempt: This listing is a hotel or motel
585228758807996843,"N. End 2BR w/ W/D on Salem St., nr dining",107434423,Blueground,,North End,42.365719,-71.0553517,Entire home/apt,309,32,0,,,477,2,0,
585229041219697645,"E. Cambridge 2BR w/ Gym & W/D, nr Lechmere T",107434423,Blueground,,Charlestown,42.3707,-71.07469,Entire home/apt,332,32,0,,,477,150,0,""
585231785977398127,"N. Station Studio w/ Gym & W/D, nr TD Garden",107434423,Blueground,,Downtown,42.36595,-71.06347,Entire home/apt,232,32,1,2022-07-02,0.39,477,256,1,
585232346497472151,"N. Station 1BR w/ Gym & W/D, nr TD Garden",107434423,Blueground,,Downtown,42.36595,-71.06347,Entire home/apt,271,32,0,,,477,0,0,
585521176415814770,Huge 3 bedrooms apt by pond with balacony Boston,158837906,Hashouki,,Jamaica Plain,42.32825,-71.11196,Entire home/apt,720,30,5,2022-08-29,1.03,82,130,5,Str-531736
586096000271451811,Clean & Cozy Laundry Free Parking 10 Min to Boston,25146457,Nicholas,,Charlestown,42.40744,-71.0647,Entire home/apt,162,4,19,2022-08-17,3.41,8,0,19,
586258480332077466,Central Studio Apartment in Everett,72799941,Naser,,Charlestown,42.40264,-71.06048,Entire home/apt,200,1,24,2022-08-21,4.16,8,333,24,
586726009873492028,A big private room with balcony in Brookline,67564476,Michelle,,Brighton,42.34294,-71.13679,Private room,60,91,0,,,1,90,0,
587069521753451150,Thatch Quarters™ | Pvt. Bunk Room in Southie | 304,814298,Thatch,,South Boston,42.33533,-71.0461,Private room,120,1,5,2022-07-24,0.91,113,103,5,Exempt: This listing is a hotel or motel
587083293351063385,Thatch Quarters™ | Pvt. Bunk Room in Southie | 305,814298,Thatch,,South Boston,42.3348,-71.04473,Private room,120,1,7,2022-09-05,1.52,113,95,7,Exempt: This listing is a hotel or motel
587471406863973740,Boston loft Third floor condo sleeps 4,428724673,Priyanka,,Roslindale,42.28925,-71.13711,Entire home/apt,138,3,7,2022-08-06,1.62,3,301,7,STR-461034
587484253806320935,Newly constructed 1 bedroom on the edge of Boston,72799941,Naser,,Charlestown,42.40437,-71.06197,Entire home/apt,219,1,26,2022-09-11,4.91,8,335,26,
587504360331856314,Luxury 2br/2ba | Private Office | Central Square,275849638,Steven,,Allston,42.36604,-71.10349,Entire home/apt,297,1,10,2022-08-23,1.92,39,261,10,C0351720491
587541985461424312,"Assembly Row 1BR w/ Gym, W/D, nr Assembly T stop",107434423,Blueground,,Charlestown,42.39588,-71.0804,Entire home/apt,210,32,0,,,477,310,0,
587542313232761979,"E. Cambridge 2BR w/ Gym & W/D, nr Lechmere T",107434423,Blueground,,Charlestown,42.370595,-71.074224,Entire home/apt,415,32,0,,,477,102,0,""
587613001459210033,"Beautiful room, 15 min from Boston,2 min the bus,",150679548,Simone,,Charlestown,42.40803,-71.05328,Private room,80,7,4,2022-08-25,1.10,5,186,4,
587629587154010008,HB North End Studio TD Garden Freedom Trail,3637081,Sarah,,North End,42.36517,-71.05495,Entire home/apt,219,2,4,2022-05-15,0.79,13,186,4,Exempt: This listing is a unit used for furnished institutional or business stays
587659068985780508,Prentiss House by Thatch | Deluxe King #8,814298,Thatch,,Allston,42.38543,-71.11865,Private room,245,1,13,2022-08-11,2.64,113,86,13,128734
587675724382157490,Prentiss House by Thatch | King Suite #4,814298,Thatch,,Allston,42.3835,-71.11803,Private room,302,1,6,2022-08-30,1.98,113,100,6,128734
587810796761966455,Beautiful & Sunny Home in the heart of Cambridge,234871707,Theresa,,Allston,42.365,-71.10831,Private room,896,3,2,2022-05-30,0.52,1,1,2,STR-170464
588382556774589566,Great Value Studio in South End!,409684302,Justin And Mandy,,South End,42.34255,-71.08066,Entire home/apt,304,1,3,2022-08-26,0.55,32,311,3,Exempt: This listing is a hotel or motel
588887515934214400,"Panoramic City Sanctuary - 2 BR King, Fenway, MA",163848078,Adam,,Fenway,42.34654,-71.09996,Entire home/apt,449,6,1,2022-05-24,0.26,18,333,1,Str-757943
588949789708020568,Prentiss House by Thatch | King Suite #11,814298,Thatch,,Allston,42.38338,-71.1183,Private room,302,1,3,2022-07-31,0.60,113,92,3,128734
589131280044876375,Prentiss House by Thatch | Deluxe King #1,814298,Thatch,,Allston,42.3854,-71.11947,Private room,245,1,13,2022-08-17,3.15,113,87,13,128734
589165201873039084,Prentiss House by Thatch | Queen Suite # 5,814298,Thatch,,Allston,42.38507,-71.11773,Private room,302,1,12,2022-08-12,2.54,113,102,12,128734
589195426820170241,23G3F · The Garrison  w/AC |  Huge 3BR  1BA Bilevel Apt w/En-Suite HdTV's | One block to Greenline and short walk to Washington Square and BC!,71783,Lance,,Brighton,42.33703,-71.13609,Entire home/apt,205,30,2,2022-08-31,0.73,29,254,2,
589270818248441889,Prentiss House by Thatch | King Deluxe #6,814298,Thatch,,Allston,42.38496,-71.11989,Private room,245,1,5,2022-06-22,1.29,113,87,5,128734
589311739984519565,Prentiss House by Thatch | King Suite #7,814298,Thatch,,Allston,42.38518,-71.11775,Private room,302,1,5,2022-08-22,1.23,113,98,5,128734
589370123269584352,"Winthrop Ocean 3 BR w parking, commuter’s heaven",30276670,Jenny,,East Boston,42.38519,-70.97483,Entire home/apt,212,1,39,2022-08-26,7.13,7,72,39,
589710523815430887,"Brownstone Serene Room Treetop Views by LMA&T
(ii)",45824409,Celia And Jonathan,,Roxbury,42.3295,-71.09212,Private room,140,4,15,2022-08-26,2.87,3,34,15,STR-463839
589755108125958939,Cosy room close to downtown  with a balcony,89328922,Ehab,,Dorchester,42.32062,-71.0568,Private room,80,1,27,2022-09-01,5.13,5,161,27,STR-455882
589898743882940808,Prentiss House by Thatch | King Suite #9,814298,Thatch,,Allston,42.38519,-71.11966,Private room,302,1,4,2022-07-16,0.91,113,80,4,128734
589926308140361965,Prentiss House by Thatch | King Room #10,814298,Thatch,,Allston,42.38534,-71.11984,Private room,235,1,8,2022-09-01,1.61,113,87,8,128734
590028685092360589,Prentiss House by Thatch | King Suite #12,814298,Thatch,,Allston,42.38512,-71.11852,Private room,302,1,20,2022-08-29,3.95,113,79,20,128734
590072321577490765,Sunny Two Bedroom Welcomes You To Boston!,43613912,Drew,,Dorchester,42.31681,-71.05161,Entire home/apt,225,3,14,2022-08-25,2.86,6,223,14,STR-463273
590519743496179289,Lovely 3 bedrooms w Parking next to Arsenal Mall,30276670,Jenny,,Brighton,42.36738,-71.16143,Entire home/apt,274,1,33,2022-08-21,6.47,7,75,33,
592157978578113186,Boston Spacious Convenient Apartment,132235026,Jenny,,Dorchester,42.29426,-71.05221,Entire home/apt,245,1,25,2022-08-21,5.10,3,151,25,STR-471528
592523915021020566,“Briggs Place” 2 Bedroom Unit in Dorchester,100093360,Derek,,Dorchester,42.299989660175584,-71.06587518611491,Entire home/apt,90,29,1,2022-08-31,1,1,148,1,
592635565577244428,"Theatre District 1BR w/ Gym & W/D, nr Boylston T",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,226,32,0,,,477,298,0,
592638086409776058,"N. Station 1BR w/ Gym & W/D, nr TD Garden",107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,263,32,0,,,477,268,0,
592638728118529771,"Kendall Sq Studio w/ W/D, Gym & Concierge nr MIT",107434423,Blueground,,Back Bay,42.362881,-71.08784,Entire home/apt,216,32,0,,,477,269,0,""
592883195899752305,Prentiss House by Thatch | King Rm #14,814298,Thatch,,Allston,42.38496,-71.1179,Private room,235,1,9,2022-07-30,1.81,113,79,9,128734
592885617036405071,Prentiss House by Thatch | King Rm #15,814298,Thatch,,Allston,42.3851,-71.1196,Private room,235,1,1,2022-07-26,0.58,113,86,1,128734
592916778928098235,Lovely 2-bedroom with whirlpool and skylights,61449231,Ruby(Juan),,Dorchester,42.27931,-71.06896,Entire home/apt,209,2,17,2022-09-12,3.07,2,50,17,STR-452491
592968776070404751,Prentiss House by Thatch | Deluxe King Rm #18,814298,Thatch,,Allston,42.38317,-71.11952,Private room,245,1,5,2022-06-26,1.06,113,95,5,128734
593467526439716295,Roslindale 3 bdr 2000 sqft  home with free parking,14381568,Lidia,,Roslindale,42.28408,-71.13138,Entire home/apt,353,2,3,2022-07-19,1.27,1,8,3,STR-465593
